ISIN,Name,Asset class,Currency,Weight,Sector,Country
CNE1000031K4,WUXI APPTEC CO LTD-A,EQUITY,CNY,0.0000261331025017744,Health Care,China
CNE000000J28,DONGFANG ELECTRIC CORP LTD-A,EQUITY,CNY,0.0000260938039421416,Industrials,China
SA000A0MR864,JABAL OMAR DEVELOPMENT CO,EQUITY,SAR,0.0000260475849019237,Consumer Discretionary,Saudi Arabia
TRETERA00013,TERA YATIRIM MENKUL DEGERLER,EQUITY,TRY,0.0000260370283194219,Financials,Turkey
JP3431900004,ALSOK CO LTD,EQUITY,JPY,0.0000260337537108439,Industrials,Japan
CNE100000F46,CHINA STATE CONSTRUCTI-A,EQUITY,CNY,0.0000259653972744957,Industrials,China
MYL4197OO009,SIME DARBY BERHAD  MY 0.50,EQUITY,MYR,0.0000259333953439221,Industrials,Malaysia
KR7000990002,DB HITEK CO LTD,EQUITY,KRW,0.0000259046305699139,Information Technology,South Korea
HK0285041858,BYD ELECTRONIC INTL CO LTD,EQUITY,HKD,0.0000258770561185663,Information Technology,Hong Kong
INE073K01018,SONA BLW PRECISION FORGINGS,EQUITY,INR,0.0000258253902530409,Consumer Discretionary,India
JP3547670004,PERSOL HOLDINGS CO,EQUITY,JPY,0.0000257467638235045,Industrials,Japan
JP3942600002,YAMAHA CORP,EQUITY,JPY,0.0000257446290587875,Consumer Discretionary,Japan
SE0011090018,HOLMEN AB- B SHARES,EQUITY,SEK,0.0000256737877628223,Materials,Sweden
TREASTR00013,ASTOR TRANSFORMATOR ENERJI T,EQUITY,TRY,0.0000256414797027545,Industrials,Turkey
CNE100005LL8,CALB GROUP CO LTD-H,EQUITY,HKD,0.0000255958924617053,Consumer Discretionary,China
AT0000908504,VIENNA INSURANCE GROUP AG,EQUITY,EUR,0.0000255633320076398,Financials,Austria
TH0796010013,THAI OIL PCL-FOREIGN,EQUITY,THB,0.0000255607575888621,Energy,Thailand
CNE100000HD4,CHINA LONGYUAN POWER GROUP,EQUITY,HKD,0.0000255268488623438,Utilities,China
AEA006501018,MODON HOLDING PSC,EQUITY,AED,0.000025519405681931,Industrials,UAE
KYG9808A1058,WUXI XDC CAYMAN INC,EQUITY,HKD,0.000025472675340324,Health Care,China
CNE100006QG5,INNOSCIENCE SUZHOU TECHNOL-H,EQUITY,HKD,0.0000254301477658676,Information Technology,China
TW0002542008,HIGHWEALTH CONSTRUCTION CORP,EQUITY,TWD,0.0000253710908270774,Real Estate,Taiwan
INE0V6F01027,HYUNDAI MOTOR INDIA LTD,EQUITY,INR,0.0000253209572373709,Consumer Discretionary,India
IL0002260193,MIVNE REAL ESTATE KD LTD,EQUITY,ILS,0.0000252725513252882,Real Estate,Israel
TRAISCTR91N2,TURKIYE IS BANKASI-C,EQUITY,TRY,0.0000252521513768718,Financials,Turkey
JP3935600001,YAMAZAKI BAKING CO JPY50,EQUITY,JPY,0.0000252441252477415,Consumer Staples,Japan
KR7064400005,LG CNS CO LTD,EQUITY,KRW,0.0000252375988274627,Information Technology,South Korea
JP3399310006,ZOZO INC,EQUITY,JPY,0.0000251779231162908,Consumer Discretionary,Japan
INE562A01011,INDIAN BANK,EQUITY,INR,0.0000251670082971469,Financials,India
INE634S01028,MANKIND PHARMA LTD,EQUITY,INR,0.000025115886299978,Health Care,India
JP3162770006,SG HOLDINGS LTD,EQUITY,JPY,0.0000250834202901181,Industrials,Japan
MYL1961OO001,IOI CORP BHD,EQUITY,MYR,0.0000250538152883495,Consumer Staples,Malaysia
INE918Z01012,KAYNES TECHNOLOGY INDIA LTD,EQUITY,INR,0.0000249210934975152,Information Technology,India
KYG781631059,SANY HEAVY EQUIPMENT INTL,EQUITY,HKD,0.0000248938154055715,Industrials,China
INE356A01018,MPHASIS LTD,EQUITY,INR,0.0000247807249827216,Information Technology,India
ZAE000200457,MR PRICE GROUP LTD NEW,EQUITY,ZAR,0.0000247219660316836,Consumer Discretionary,South Africa
BMG2109G1033,CHINA GAS HOLDINGS,EQUITY,HKD,0.0000246494182266235,Utilities,Hong Kong
PLBUDMX00013,BUDIMEX,EQUITY,PLN,0.0000245965310998183,Industrials,Poland
JP3126340003,ALFRESA HOLDINGS CORP,EQUITY,JPY,0.0000245858784447625,Health Care,Japan
NO0006000900,SPAREBANKEN NORGE,EQUITY,NOK,0.0000244543600033758,Financials,Norway
TRABISAS91B7,RAL YATIRIM HOLDING A.S,EQUITY,TRY,0.000024401963009431,Industrials,Turkey
HK0144000764,CHINA MERCHANTS PORT HOLDING,EQUITY,HKD,0.0000243917956021903,Industrials,China
IT0003874101,PRADA S.P.A.,EQUITY,HKD,0.0000243870685068636,Consumer Discretionary,Italy
JP3293200006,COCA-COLA BOTTLERS JAPAN HOL,EQUITY,JPY,0.0000243866581630736,Consumer Staples,Japan
SG1R89002252,CITY DEVELOPMENTS LTD,EQUITY,SGD,0.0000243720714183487,Real Estate,Singapore
INE776C01039,GMR AIRPORTS LTD,EQUITY,INR,0.0000243642602312036,Industrials,India
JP3244800003,KEWPIE CORP,EQUITY,JPY,0.0000243539658127898,Consumer Staples,Japan
INE674K01013,ADITYA BIRLA CAPITAL LTD,EQUITY,INR,0.0000243503671628856,Financials,India
JP3291200008,KOBE BUSSAN CO LTD,EQUITY,JPY,0.0000243030880678769,Consumer Staples,Japan
SG2D18969584,MAPLETREE PAN ASIA COM TRUST,EQUITY,SGD,0.0000242972325271278,Real Estate,Singapore
ID1000166903,GOTO GOJEK TOKOPEDIA TBK PT,EQUITY,IDR,0.000024174476228336,Consumer Discretionary,Indonesia
CNE100001RQ3,MUYUAN FOODSTUFF CO LTD-A,EQUITY,CNY,0.0000241204166907024,Consumer Staples,China
CNE1000048G6,REMEGEN CO LTD-H,EQUITY,HKD,0.0000240403410311141,Health Care,China
INE169A01031,COROMANDEL INTERNATIONAL LTD,EQUITY,INR,0.0000240187019095859,Materials,India
CNE100000767,CHINA SHENHUA ENERGY CO-A,EQUITY,CNY,0.0000239462127250672,Energy,China
KW0EQ0100028,GULF BANK,EQUITY,KWD,0.0000239016757687186,Financials,Kuwait
PLPGER000010,PGE SA,EQUITY,PLN,0.0000238957111286284,Utilities,Poland
INE670K01029,LODHA DEVELOPERS LTD,EQUITY,INR,0.0000238836255270044,Real Estate,India
KYG9431R1039,WANT WANT CHINA,EQUITY,HKD,0.0000238789635656126,Consumer Staples,China
TRASAHOL91Q5,HACI OMER SABANCI HOLDING,EQUITY,TRY,0.0000238324823613067,Financials,Turkey
JP3665200006,NICHIREI CORPORATION,EQUITY,JPY,0.0000238255716508119,Consumer Staples,Japan
TW0002353000,ACER INC,EQUITY,TWD,0.00002381494504933,Information Technology,Taiwan
CNE1000003C0,HARBIN ELECTRIC CO LTD-H,EQUITY,HKD,0.0000238074237081953,Industrials,China
KYG9887T1168,ZAI LAB LTD,EQUITY,HKD,0.0000237575750794541,Health Care,China
CNE1000020V4,VICTORY GIANT TECHNOLOGY -A NTH-SZSE,EQUITY,CNH,0.0000237153422360532,Information Technology,China
ID1000058407,UNITED TRACTORS,EQUITY,IDR,0.0000236886503495238,Energy,Indonesia
KR70126Z0002,SAMSUNG EPISHOLDINGS CO LTD,EQUITY,KRW,0.0000236221616287594,Health Care,South Korea
SA15DHKGHBH4,SAUDI TADAWUL GROUP HOLDING,EQUITY,SAR,0.0000235770694056156,Financials,Saudi Arabia
TRAEREGL91G3,EREGLI DEMIR VE CELIK FABRIK,EQUITY,TRY,0.0000235701700935594,Materials,Turkey
TW0001402006,FAR EASTERN NEW CENTURY CORP,EQUITY,TWD,0.0000234174082192992,Industrials,Taiwan
MYL2445OO004,KUALA LUMPUR KEPONG BERHAD,EQUITY,MYR,0.0000232625913693924,Consumer Staples,Malaysia
KR7090430000,AMOREPACIFIC CORP,EQUITY,KRW,0.0000232584683913121,Consumer Staples,South Korea
GRS426003000,MOTOR OIL (HELLAS) SA,EQUITY,EUR,0.0000232379593435548,Energy,Greece
KW0EQB010944,WARBA BANK KSCP,EQUITY,KWD,0.0000232347547539568,Financials,Kuwait
AEA002401015,ABU DHABI NATIONAL ENERGY CO,EQUITY,AED,0.0000231950947009852,Utilities,UAE
TH0148A10Z14,BANPU PUBLIC LCL-FOREIGN,EQUITY,THB,0.0000231386789432559,Energy,Thailand
CNE100000V46,SHENZHEN INOVANCE TECHNOLO-A,EQUITY,CNY,0.0000230341015256997,Industrials,China
TW0001102002,ASIA CEMENT CORP,EQUITY,TWD,0.0000230229766496157,Materials,Taiwan
TRATCELL91M1,TURKCELL ILETISIM HIZMET,EQUITY,TRY,0.0000230089630835181,Communication Services,Turkey
INE220G01021,JINDAL STAINLESS LTD,EQUITY,INR,0.0000229995968236769,Materials,India
JP3277800003,KEIO CORP,EQUITY,JPY,0.0000229851664003958,Industrials,Japan
JP3385890003,GMO PAYMENT GATEWAY INC,EQUITY,JPY,0.0000229794443842132,Financials,Japan
BRCXSEACNOR7,CAIXA SEGURIDADE PARTICIPACO,EQUITY,BRL,0.0000229119623709413,Financials,Brazil
US05278C1071,AUTOHOME INC-ADR,EQUITY,USD,0.0000228589010108603,Communication Services,China
SG1I52882764,SATS LTD,EQUITY,SGD,0.0000227458333848876,Industrials,Singapore
INE848E01016,NHPC LTD,EQUITY,INR,0.0000227220888089132,Utilities,India
CNE000001F70,SANY HEAVY INDUSTRY CO LTD-A,EQUITY,CNY,0.0000227110420935511,Industrials,China
TH6999010015,BANGKOK EXPRESS & METRO FOREIGN,EQUITY,THB,0.0000226976538132287,Industrials,Thailand
ID1000090301,CHANDRA ASRI PACIFIC TBK PT,EQUITY,IDR,0.0000226904988504779,Materials,Indonesia
CNE100000601,COSCO SHIPPING HOLDINGS CO-A NTH-SSE,EQUITY,CNH,0.0000225976373994652,Industrials,China
FO0000000179,BAKKAFROST P/F,EQUITY,NOK,0.0000225334804735708,Consumer Staples,Norway
US88557W1018,QFIN HOLDINGS INC-ADR,EQUITY,USD,0.0000225255618154332,Financials,China
CNE0000018V0,HENGLI PETROCHEMICAL CO L- NT-SS,EQUITY,CNH,0.0000224620383170559,Materials,China
JP3419050004,SEGA SAMMY HOLDINGS INC,EQUITY,JPY,0.0000224542694669686,Consumer Discretionary,Japan
INE195A01028,SUPREME INDUSTRIES LTD,EQUITY,INR,0.0000224269995167667,Industrials,India
HK0000077468,FAR EAST HORIZON,EQUITY,HKD,0.0000223633392371262,Financials,China
CNE000001CW4,JIANGSU ZHONGTIAN TECHNOLO-A,EQUITY,CNY,0.0000223195122406681,Industrials,China
TW0005483002,SINO-AMERICAN SILICON PRODUCT,EQUITY,TWD,0.0000222786292980684,Information Technology,Taiwan
KW0EQ0400725,MABANEE CO KPSC,EQUITY,KWD,0.0000222652817264553,Real Estate,Kuwait
JP3404200002,SUMITOMO RUBBER INDUSTRIES LTD,EQUITY,JPY,0.0000222587764747054,Consumer Discretionary,Japan
TW0006505001,FORMOSA PETROCHEMICAL CORP,EQUITY,TWD,0.0000222216908405114,Energy,Taiwan
TH1027010012,INDORAMA VENTURES-FOREIGN,EQUITY,THB,0.0000221987506686332,Materials,Thailand
HK0257001336,CHINA EVERBRIGHT INTERNATIONAL,EQUITY,HKD,0.0000221955151404162,Industrials,China
CL0002456714,PLAZA SA Y FILIALES,EQUITY,CLP,0.000022085152201091,Real Estate,Chile
KR7241560002,DOOSAN BOBCAT INC,EQUITY,KRW,0.0000220725732099099,Industrials,South Korea
CNE100000CP9,CRRC CORP LTD-A,EQUITY,CNY,0.0000220124106225744,Industrials,China
INE881D01027,ORACLE FINANCIAL SERVICES,EQUITY,INR,0.0000220037575793206,Information Technology,India
CNE1000000D4,WEICHAI POWER CO LTD-A,EQUITY,CNY,0.0000220025916818855,Industrials,China
CNE1000002N9,CHINA NATIONAL BUILDING MA-H,EQUITY,HKD,0.0000219769484517083,Materials,China
ID1000111305,ALAMTRI RESOURCES INDONESIA,EQUITY,IDR,0.0000219761489326572,Energy,Indonesia
NO0006390301,SPAREBANK 1 SM,EQUITY,NOK,0.0000219542899840986,Financials,Norway
CNE000001N05,BANK OF CHINA LTD-A,EQUITY,CNY,0.0000219440851248453,Financials,China
JP3131090007,IIDA GROUP HOLDINGS CO LTD,EQUITY,JPY,0.0000218909846844034,Consumer Discretionary,Japan
TW0002105004,CHENG SHIN RUBBER IND CO LTD,EQUITY,TWD,0.0000218490009783035,Consumer Discretionary,Taiwan
HK0000179108,HK ELECTRIC INVESTMENTS,EQUITY,HKD,0.0000217962294642329,Utilities,Hong Kong
KYG9830N1097,XD INC,EQUITY,HKD,0.0000217635794510068,Communication Services,China
KR7004020004,HYUNDAI STEEL CO,EQUITY,KRW,0.0000217589386581439,Materials,South Korea
CNE0000016J9,WANHUA CHEMICAL GROUP CO -A NTH-SSE,EQUITY,CNH,0.0000217371757821394,Materials,China
KR7047050000,POSCO INTERNATIONAL CORP,EQUITY,KRW,0.0000217206382760637,Industrials,South Korea
MYL4677OO000,YTL CORP BHD,EQUITY,MYR,0.0000216798497776696,Utilities,Malaysia
KYG8245V1023,SMOORE INTERNATIONAL HOLDING,EQUITY,HKD,0.0000215957537259485,Consumer Staples,China
BMG677491539,ORIENT OVERSEAS INTL,EQUITY,HKD,0.0000215863956078491,Industrials,China
CNE100005K10,SHENZHEN LONGSYS ELECTRONI-A NTH-SZSE,EQUITY,CNH,0.0000215558054553148,Information Technology,China
CNE100003MM9,ADVANCED MICRO-FABRICATION-A,EQUITY,CNY,0.0000215247235415719,Information Technology,China
TW0001503001,SHIHLIN ELEC ENG,EQUITY,TWD,0.0000215228949063491,Industrials,Taiwan
INE726G01019,ICICI PRUDENTIAL LIFE INSURANCE,EQUITY,INR,0.0000215056751223051,Financials,India
INE121E01018,JSW ENERGY LTD,EQUITY,INR,0.0000214888559119609,Utilities,India
INE070A01015,SHREE CEMENT LTD,EQUITY,INR,0.0000214398165723611,Materials,India
TW0001476000,ECLAT TEXTILE COMPANY,EQUITY,TWD,0.0000214297224407971,Consumer Discretionary,Taiwan
SA11U0S23612,DAR AL ARKAN REAL ESTATE DEV,EQUITY,SAR,0.0000214241062672588,Real Estate,Saudi Arabia
JP3481200008,METAPLANET INC,EQUITY,JPY,0.0000213690273835437,Consumer Discretionary,Japan
TW0002385002,CHICONY ELECTRONICS,EQUITY,TWD,0.000021352079533678,Information Technology,Taiwan
CNE100001FR6,LONGI GREEN ENERGY TECHNOL-A,EQUITY,CNY,0.0000212631554290311,Information Technology,China
ID1000198500,BARITO RENEWABLES ENERGY TBK,EQUITY,IDR,0.0000212589021830809,Utilities,Indonesia
TREENKA00011,ENKA INSAAT VE SANAYI AS,EQUITY,TRY,0.000021170798766014,Industrials,Turkey
JP3397060009,SUGI HOLDINGS CO LTD,EQUITY,JPY,0.0000211664347923744,Consumer Staples,Japan
IL0007460160,STRAUSS GROUP LTD,EQUITY,ILS,0.0000211507896212071,Consumer Staples,Israel
INE347G01014,PETRONET LNG LTD,EQUITY,INR,0.0000211313276014536,Energy,India
KYG1674K1013,BUDWEISER BREWING CO APAC LT,EQUITY,HKD,0.000021099766953289,Consumer Staples,Hong Kong
SA000A0HNF36,YANBU NATIONAL PETROCHEMICAL,EQUITY,SAR,0.0000210764604030269,Materials,Saudi Arabia
CNE1000008M8,CHINA PACIFIC INSUR GR-A,EQUITY,CNY,0.0000210657312155976,Financials,China
CNE000000RB8,TBEA CO LTD-A,EQUITY,CNY,0.0000210611930086821,Industrials,China
JP3977400005,RINNAI CORP  JPY50,EQUITY,JPY,0.0000210487410286742,Consumer Discretionary,Japan
CNE1000052S3,NINGBO DEYE TECHNOLOGY CO -A,EQUITY,CNY,0.0000210454631633994,Industrials,China
CNE100000SL4,CHINA EVERBRIGHT BK NT-SS,EQUITY,CNH,0.000021043514030397,Financials,China
BMG4404N1149,CHINA RUYI HOLDINGS LTD,EQUITY,HKD,0.0000210290591818903,Communication Services,China
KYG5635P1090,LONGFOR GROUP HOLDINGS LTD,EQUITY,HKD,0.0000210113834603019,Real Estate,China
SG9999015267,BOC AVIATION LTD,EQUITY,HKD,0.0000209988012124241,Industrials,China
INE498L01015,L&T FINANCE LTD,EQUITY,INR,0.0000209797658199443,Financials,India
JP3229400001,KANSAI PAINT CO LTD,EQUITY,JPY,0.0000209718113381424,Materials,Japan
CNE000000JW1,AECC AVIATION POWER CO-A,EQUITY,CNY,0.0000209460443534888,Industrials,China
ZAE000081949,INVESTEC LTD,EQUITY,ZAR,0.0000208660159160033,Financials,South Africa
KR7128940004,HANMI PHARM CO LTD,EQUITY,KRW,0.0000208334619753313,Health Care,South Korea
JP3424950008,TOKYO CENTURY CORP,EQUITY,JPY,0.0000208282708007183,Financials,Japan
QA0001200771,QATAR FUEL CO(QAT),EQUITY,QAR,0.000020807504473918,Energy,Qatar
INE603J01030,PI INDUSTRIES LTD,EQUITY,INR,0.0000207847157384385,Materials,India
MYL2089OO000,UNITED PLANTATIONS BHD,EQUITY,MYR,0.0000207840057785479,Consumer Staples,Malaysia
THC997010010,TIDLOR HOLDINGS PCL-FOREIGN,EQUITY,THB,0.0000207795799276703,Financials,Thailand
KYG9828G1082,XINYI GLASS HOLDING,EQUITY,HKD,0.0000207259144503429,Industrials,Hong Kong
CNE1000004Y2,ZTE CORP - H,EQUITY,HKD,0.0000206192918272303,Information Technology,China
JP3939000000,YAMADA HOLDINGS CO LTD,EQUITY,JPY,0.0000205834844465091,Consumer Discretionary,Japan
INE093I01010,OBEROI REALTY LTD,EQUITY,INR,0.0000205242483893978,Real Estate,India
CL0002941178,CENCOSUD SHOPPING SA,EQUITY,CLP,0.0000204961528665709,Real Estate,Chile
TRASISEW91Q3,TURK SISE VE CAM FABRIKALARI,EQUITY,TRY,0.000020476125809932,Industrials,Turkey
CNE000000L08,ZANGGE MINING CO LTD-A NTH-SZSE,EQUITY,CNH,0.0000204485155349202,Materials,China
SA15LGLI0N19,RIYADH CABLES GROUP CO,EQUITY,SAR,0.0000204269692292493,Industrials,Saudi Arabia
CNE100005YS6,HUNAN YUNENG NEW ENERGY BA-A NTH-SZSE,EQUITY,CNH,0.0000204257251710923,Industrials,China
KR7078930005,GS HOLDINGS,EQUITY,KRW,0.0000204156212694382,Industrials,South Korea
BMG2113B1081,CHINA RESOURCES GAS GRP LTD,EQUITY,HKD,0.0000204099383336166,Utilities,China
INE010B01027,ZYDUS LIFESCIENCES LTD,EQUITY,INR,0.0000203662481184219,Health Care,India
SA000A0BLA62,JARIR MARKETING CO,EQUITY,SAR,0.0000203203286943046,Consumer Discretionary,Saudi Arabia
KR7052690005,KEPCO ENGINEERING & CONSTRUC,EQUITY,KRW,0.000020304546741874,Industrials,South Korea
SA12C051UH11,MOUWASAT MEDICAL SERVICES CO,EQUITY,SAR,0.0000202927574996538,Health Care,Saudi Arabia
CNE100000GS4,EVE ENERGY CO LTD-A,EQUITY,CNY,0.000020291081929178,Industrials,China
TH0661010015,HOME PRODUCT CENTER-FOREIGN,EQUITY,THB,0.0000202580492540843,Consumer Discretionary,Thailand
INE823G01014,JK CEMENT LTD,EQUITY,INR,0.0000201791248367957,Materials,India
KR7032640005,LG UPLUS CORP,EQUITY,KRW,0.000020162163960143,Communication Services,South Korea
VGG320891077,ETORO GROUP LTD-A,EQUITY,USD,0.0000201120824775845,Financials,Israel
SA0007879063,SAUDI INVESTMENT BANK,EQUITY,SAR,0.0000200407070833528,Financials,Saudi Arabia
CNE1000007Z2,CHINA RAILWAY GROUP LTD-H,EQUITY,HKD,0.000019926032277536,Industrials,China
SA0007879659,MAKKAH CONSTRUCTION & DEVEPL,EQUITY,SAR,0.0000198866962658906,Real Estate,Saudi Arabia
INE405E01023,UNO MINDA LTD,EQUITY,INR,0.0000198815002062325,Consumer Discretionary,India
BRCPFEACNOR0,CPFL ENERGIA SA,EQUITY,BRL,0.0000198694487999243,Utilities,Brazil
CNE000001M22,ZHEJIANG SANHUA INTELLIGEN-A,EQUITY,CNY,0.0000198280040771359,Industrials,China
KYG4402L1510,HENGAN INTL GROUP CO LTD,EQUITY,HKD,0.0000197946001386132,Consumer Staples,China
KYG3825B1059,GENSCRIPT BIOTECH CORP,EQUITY,HKD,0.0000197921055089058,Health Care,China
CNE100000X85,ZOOMLION HEAVY INDUSTRY-H,EQUITY,HKD,0.0000197513446924341,Industrials,China
CNE100001TQ9,GF SECURITIES CO LTD-H,EQUITY,HKD,0.000019716406849744,Financials,China
THA099010011,PTT OIL & RETAIL BUS-FOREIGN,EQUITY,THB,0.000019661621068736,Consumer Discretionary,Thailand
INE376G01013,BIOCON LTD,EQUITY,INR,0.000019601818346391,Health Care,India
KYG211081248,CHINA MEDICAL SYSTEM HDGS,EQUITY,HKD,0.0000195858067968397,Health Care,China
SGXZ53070850,HAFNIA LTD NOK,EQUITY,NOK,0.0000195656738975565,Energy,Norway
CNE100002CC3,SHENZHEN ENVICOOL TECHNOLO-A NTH-SZSE,EQUITY,CNH,0.0000195244848254627,Industrials,China
KR7030200000,KT CORP,EQUITY,KRW,0.0000195182710480715,Communication Services,South Korea
TW0005269005,ASMEDIA TECHNOLOGY INC,EQUITY,TWD,0.0000194886253375935,Information Technology,Taiwan
CNE000000JP5,INNER MONGOLIA YILI INDUS-A,EQUITY,CNY,0.0000194788308221302,Consumer Staples,China
KR7001040005,CJ CORP,EQUITY,KRW,0.0000194080823420222,Industrials,South Korea
HK0000112026,CHINA NONFERROUS MINING CORP,EQUITY,HKD,0.000019400305350193,Materials,China
CNE100003JT0,ROBOTECHNIK INTELLIGENT TECHNOLOGY CO LT,EQUITY,CNY,0.0000193994227853748,Industrials,China
TH0143010Z16,LAND & HOUSES PUBLIC FOREIGN,EQUITY,THB,0.0000193780148893156,Real Estate,Thailand
MYL5031OO009,TIME DOTCOM BHD,EQUITY,MYR,0.0000193764793567999,Communication Services,Malaysia
KR7443060009,HD HYUNDAI MARINE SOLUTION C,EQUITY,KRW,0.000019320532563402,Industrials,South Korea
CNE1000004X4,ZHUZHOU CRRC TIMES ELECTRIC,EQUITY,HKD,0.0000193035195796014,Industrials,China
TH0450010R15,THAI UNION GROUP PCL-NVDR,EQUITY,THB,0.0000192918703753413,Consumer Staples,Thailand
CNE000000230,FUYAO GLASS INDUSTRY GROUP-A NTH-SSE,EQUITY,CNH,0.0000192713727260226,Consumer Discretionary,China
CNE0000015R4,BAOSHAN IRON & STEEL CO-A,EQUITY,CNY,0.0000192050549818374,Materials,China
CNE100003GF5,AVARY HOLDING SHENZHEN CO -A NTH-SZSE,EQUITY,CNH,0.0000191906261869046,Information Technology,China
KYG7487R1002,REGENCELL BIOSCIENCE HOLDING,EQUITY,USD,0.0000191778403954802,Health Care,Hong Kong
MYL7277OO006,DIALOG GROUP BHD,EQUITY,MYR,0.000019148486159361,Energy,Malaysia
CNE100001Z58,RANGE INTELLIGENT COMPUTI-A NTH-SZSE,EQUITY,CNH,0.0000191463106859347,Information Technology,China
KYG9430L1077,WANGUO GOLD GROUP L-PARALLEL,EQUITY,HKD,0.0000191069763026377,Materials,China
BRPSSAACNOR7,PORTO SEGURO SA,EQUITY,BRL,0.0000190427379593247,Financials,Brazil
CL0002266774,ENEL CHILE SA,EQUITY,CLP,0.0000190377047345039,Utilities,Chile
INE006I01046,ASTRAL LTD,EQUITY,INR,0.0000190364655613921,Industrials,India
CNE100005998,PIOTECH INC-A NTH-SSE,EQUITY,CNH,0.0000190337055108999,Information Technology,China
PHY0486V1154,AYALA CORPORATION,EQUITY,PHP,0.0000189874229650955,Industrials,Philippines
INE335Y01020,INDIAN RAILWAY CATERING & TO,EQUITY,INR,0.0000189458544878308,Industrials,India
TW0002377009,MICRO-STAR INTL,EQUITY,TWD,0.0000189357994366278,Information Technology,Taiwan
KR7180640005,HANJIN KAL CORP,EQUITY,KRW,0.000018779284219368,Consumer Discretionary,South Korea
TW0009904003,POU CHEN,EQUITY,TWD,0.0000187623949900437,Consumer Discretionary,Taiwan
CNE1000022F3,GUOTAI HAITONG SECURITIES CO,EQUITY,CNY,0.0000187271656729949,Financials,China
AEE01072B225,BOROUGE,EQUITY,AED,0.0000186861410640867,Materials,UAE
CNE100000510,SHANGHAI FUDAN MICROELECT-H,EQUITY,HKD,0.0000186832540024215,Information Technology,China
AEM001001019,TWO POINT ZERO GROUP PJSC,EQUITY,AED,0.0000186685516449621,Industrials,UAE
TH0637010Y18,RATCH GROUP PCL-FOREIGN,EQUITY,THB,0.0000186308928321408,Utilities,Thailand
CNE100000866,CHINA RAILWAY - A,EQUITY,CNY,0.0000186251561608229,Industrials,China
PHY6028G1361,METROPOLITAN BANK & TRUST,EQUITY,PHP,0.0000185783639419778,Financials,Philippines
CNE100000437,SHANGHAI ELECTRIC GROUP-H,EQUITY,HKD,0.000018564716754264,Industrials,China
COT13PA00060,GRUPO DE INV SURAMERICANA-PFD,EQUITY,COP,0.0000185601964591807,Financials,Colombia
KYG3887G1091,GIANT BIOGENE HOLDING CO LTD,EQUITY,HKD,0.0000185002488138305,Consumer Staples,China
CNE100001VW3,ZHEJIANG HUAYOU COBAL-A,EQUITY,CNY,0.0000184643779275227,Industrials,China
KYG9222R1065,UNI-PRESIDENT CHINA,EQUITY,HKD,0.0000184237180686501,Consumer Staples,China
AU0000090128,TPG TELECOM LTD,EQUITY,AUD,0.0000184102679110895,Communication Services,Australia
KR7326030004,SK BIOPHARMACEUTICALS CO LTD,EQUITY,KRW,0.0000184024925476087,Health Care,South Korea
KYG9830F1063,YADEA GROUP HOLDINGS LTD,EQUITY,HKD,0.0000184004278018717,Consumer Discretionary,China
INE298J01013,NIPPON LIFE INDIA ASSET MANA,EQUITY,INR,0.0000184003936065559,Financials,India
KR7271560005,ORION CORP/REPUBLIC OF KOREA,EQUITY,KRW,0.0000183963308773654,Consumer Staples,South Korea
CNE000001CS2,CHINA UNITED NETWORK-A,EQUITY,CNY,0.0000183242878603009,Communication Services,China
MYL6012OO008,MAXIS BHD,EQUITY,MYR,0.000018302248165073,Communication Services,Malaysia
HK0101000591,HANG LUNG PROPERTIES LTD,EQUITY,HKD,0.0000182274027604586,Real Estate,Hong Kong
CNE1000002P4,CHINA OILFIELD SERVICES LTD,EQUITY,HKD,0.0000181550324453711,Energy,China
